AUTHORS,TITLE,DOI,VENUE
"Davide Falessi, Barbara Russo, Kathleen Mullen",What if I Had No Smells?,10.1109/ESEM.2017.14,ESEM2017
"Davide Falessi, Wyatt Smith, Alexander Serebrenik","STRESS - A Semi-Automated, Fully Replicable Approach for Project Selection.",10.1109/ESEM.2017.22,ESEM2017
"Qiang Fan, Yue Yu, Gang Yin, Tao Wang, Huaimin Wang",Where Is the Road for Issue Reports Classification Based on Text Mining?,10.1109/ESEM.2017.19,ESEM2017
"Liliane Sheyla da Silva Fonseca, Carolyn Budinger Seaman, Sérgio Castelo Branco Soares",Describing What Experimental Software Engineering Experts Do When They Design Their Experiments - A Qualitative Study.,10.1109/ESEM.2017.63,ESEM2017
"Denae Ford, Tom Zimmermann, Christian Bird, Nachiappan Nagappan",Characterizing Software Engineering Work with Personas Based on Knowledge Worker Actions.,10.1109/ESEM.2017.54,ESEM2017
"Ilenia Fronza, Xiaofeng Wang",Towards an Approach to Prevent Social Loafing in Software Development Teams.,10.1109/ESEM.2017.37,ESEM2017
"Daniele Gadler, Michael Mairegger, Andrea Janes, Barbara Russo",Mining Logs to Model the Use of a System.,10.1109/ESEM.2017.47,ESEM2017
