AUTHORS,TITLE,DOI,VENUE
"Mona Rahimi, Wandi Xiong, Jane Cleland-Huang, Robyn R. Lutz",Diagnosing assumption problems in safety-critical products.,10.1109/ASE.2017.8115659,ASE2017
"Inderjot Kaur Ratol, Martin P. Robillard",Detecting fragile comments.,10.1109/ASE.2017.8115624,ASE2017
"Steven P. Reiss, Qi Xin",A demonstration of simultaneous execution and editing in a development environment.,10.1109/ASE.2017.8115701,ASE2017
"Thomas Rolfsnes, Leon Moonen, David W. Binkley",Predicting relevance of change recommendations.,10.1109/ASE.2017.8115680,ASE2017
"Thomas Rupprecht, Xi Chen, David H. White, Jan H. Boockmann, Gerald Lüttgen, Herbert Bos",DSIbin - identifying dynamic data structures in C/C++ binaries.,10.1109/ASE.2017.8115646,ASE2017
"Jonathan A. Saddler, Myra B. Cohen",EventFlowSlicer - a tool for generating realistic goal-driven GUI tests.,10.1109/ASE.2017.8115711,ASE2017
"Ripon K. Saha, Yingjun Lyu, Hiroaki Yoshida, Mukul R. Prasad",ELIXIR - effective object oriented program repair.,10.1109/ASE.2017.8115675,ASE2017
