AUTHORS,TITLE,DOI,Venue
"Chris Mills, Javier Escobar-Avila, Aditya Bhattacharya, Grigoriy Kondyukov, Shayok Chakraborty, Sonia Haiduc",Tracing with Less Data: Active Learning for Classification-Based Traceability Link Recovery,,ICSME2019
"Antoine Barbez, Foutse Khomh, Yann-Gaël Guéhéneuc",Deep Learning Anti-Patterns from Code Metrics History,,ICSME2019
"Han Anu, Jie Chen, Wenchang Shi, Jianwei Hou, Bin Liang, Bo Qin",An Approach to Recommendation of Verbosity Log Levels Based on Logging Intention,,ICSME2019
"Danielle Gonzalez, Holly Hastings, Mehdi Mirakhorli",Automated Characterization of Software Vulnerabilities,,ICSME2019
"David N. Palacio, Daniel McCrystal, Kevin Moran, Carlos Bernal-Cárdenas, Denys Poshyvanyk, Chris Shenefiel",Learning to Identify Security-Related Issues Using Convolutional Neural Networks,,ICSME2019
"Yi Gao, Zan Wang, Shuang Liu, Lin Yang, Wei Sang, Yuanfang Cai",TECCD: A Tree Embedding Approach for Code Clone Detection,,ICSME2019
"Manishankar Mondal, Banani Roy, Chanchal K. Roy, Kevin A. Schneider",Investigating Context Adaptation Bugs in Code Clones,,ICSME2019
