AUTHORS,TITLE,DOI,VENUE
"Huihui Nora Huang, Eric Verbeek, Daniel M. Germán, Margaret-Anne D. Storey, Martin Salois",Atlantis - Improving the Analysis and Visualization of Large Assembly Execution Traces.,10.1109/ICSME.2017.23,ICSME2017
"Qiao Huang, Xin Xia, David Lo",Supervised vs Unsupervised Models - A Holistic Look at Effort-Aware Just-in-Time Defect Prediction.,10.1109/ICSME.2017.51,ICSME2017
"John Jenkins, Haipeng Cai",Dissecting Android Inter-component Communications via Interactive Visual Explorations.,10.1109/ICSME.2017.74,ICSME2017
"Katja Kevic, Thomas Fritz",Towards Activity-Aware Tool Support for Change Tasks.,10.1109/ICSME.2017.48,ICSME2017
"Manuel Leuenberger, Haidar Osman, Mohammad Ghafari, Oscar Nierstrasz",KOWALSKI - Collecting API Clients in Easy Mode.,10.1109/ICSME.2017.78,ICSME2017
"Stanislav Levin, Amiram Yehudai",The Co-evolution of Test Maintenance and Code Maintenance through the Lens of Fine-Grained Semantic Changes.,10.1109/ICSME.2017.9,ICSME2017
Li Li,Mining AndroZoo - A Retrospect.,10.1109/ICSME.2017.49,ICSME2017
