AUTHORS,TITLE,DOI,VENUE
"Rodrigo Castaño, Víctor A. Braberman, Diego Garbervetsky, Sebastián Uchitel",Model checker execution reports.,10.1109/ASE.2017.8115633,ASE2017
"Ahmet Çelik, Karl Palmskog, Milos Gligoric",iCoq - regression proof selection for large-scale verification projects.,10.1109/ASE.2017.8115630,ASE2017
"Carl Chapman, Peipei Wang, Kathryn T. Stolee",Exploring regular expression comprehension.,10.1109/ASE.2017.8115653,ASE2017
"Liushan Chen, Yu Pei, Carlo A. Furia",Contract-based program repair without the contracts.,10.1109/ASE.2017.8115674,ASE2017
"Jia Chen, Oswaldo Olivo, Isil Dillig, Calvin Lin",Static detection of asymptotic resource side-channel vulnerabilities in web applications.,10.1109/ASE.2017.8115636,ASE2017
"Lin Cheng, Zijiang Yang, Chao Wang",Systematic reduction of GUI test sequences.,10.1109/ASE.2017.8115696,ASE2017
"Xi Cheng, Min Zhou, Xiaoyu Song, Ming Gu, Jiaguang Sun",IntPTI - automatic integer error repair with proper-type inference.,10.1109/ASE.2017.8115718,ASE2017
