AUTHORS,TITLE,DOI,VENUE
"Carol V. Alexandru, Sebastiano Panichella, Harald C. Gall",Reducing redundancies in multi-revision code analysis.,10.1109/SANER.2017.7884617,SANER2017
"Harald Altinger, Steffen Herbold, Friederike Schneemann, Jens Grabowski, Franz Wotawa",Performance tuning for automotive Software Fault Prediction.,10.1109/SANER.2017.7884667,SANER2017
"David Ameller, Carles Farré, Xavier Franch, Antonino Cassarino, Danilo Valerio, Valentin Elvassore",Replan - A Release Planning Tool.,10.1109/SANER.2017.7884665,SANER2017
"David Ameller, Carles Farré, Xavier Franch, Danilo Valerio, Antonino Cassarino",Towards continuous software release planning.,10.1109/SANER.2017.7884642,SANER2017
"Le An, Ons Mlouki, Foutse Khomh, Giuliano Antoniol",Stack Overflow - A code laundering platform?,10.1109/SANER.2017.7884629,SANER2017
"David Anderson, Mark Hills",Query Construction Patterns in PHP.,10.1109/SANER.2017.7884652,SANER2017
"Vard Antinyan, Miroslaw Staron",Proactive reviews of textual requirements.,10.1109/SANER.2017.7884670,SANER2017
