AUTHORS,TITLE,DOI,Venue
"Jevgenija Pantiuchina, Michele Lanza, Gabriele Bavota",Improving Code: The (Mis) Perception of Quality Metrics,,ICSME2018
"Jirayus Jiarpakdee, Chakkrit Tantithamthavorn, Christoph Treude",AutoSpearman: Automatically Mitigating Correlated Software Metrics for Interpreting Defect Models,,ICSME2018
"Yikun Hu, Yuanyuan Zhang, Juanru Li, Hui Wang, Bodong Li, Dawu Gu",BinMatch: A Semantics-Based Hybrid Approach on Binary Code Clone Analysis,,ICSME2018
"Anh Nguyen, Peter C. Rigby, Thanh Van Nguyen, Dharani Palani, Mark Karanfil, Tien N. Nguyen",Statistical Translation of English Texts to API Code Templates,,ICSME2018
"Ameer Armaly, Paige Rodeghero, Collin McMillan",AudioHighlight: Code Skimming for Blind Programmers,,ICSME2018
"Eric Horton, Chris Parnin",Gistable: Evaluating the Executability of Python Code Snippets on GitHub,,ICSME2018
"Ivano Malavolta, Roberto Verdecchia, Bojan Filipovic, Magiel Bruntink, Patricia Lago",How Maintainability Issues of Android Apps Evolve,,ICSME2018
