AUTHORS,TITLE,DOI,Venue
"Emerson R. Murphy-Hill, Edward K. Smith, Caitlin Sadowski, Ciera Jaspan, Collin Winter, Matthew Jorde, Andrea Knight, Andrew Trenk, Steve Gross",Do developers discover new tools on the toilet?,,ICSE 2019
"David Kavaler, Asher Trockman, Bogdan Vasilescu, Vladimir Filkov",Tool choice matters: JavaScript quality assurance tools and usage outcomes in GitHub projects,,ICSE 2019
"Yibiao Yang, Yuming Zhou, Hao Sun, Zhendong Su, Zhiqiang Zuo, Lei Xu, Baowen Xu",Hunting for bugs in code coverage tools via randomized differential testing,,ICSE 2019
"Julien Delplanque, Stéphane Ducasse, Guillermo Polito, Andrew P. Black, Anne Etien",Rotten green tests,,ICSE 2019
"Xuezheng Xu, Yulei Sui, Hua Yan, Jingling Xue",VFix: value-flow-guided precise program repair for null pointer dereferences,,ICSE 2019
"Xuan-Bach D. Le, Lingfeng Bao, David Lo, Xin Xia, Shanping Li, Corina S. Pasareanu",On reliability of patch correctness assessment,,ICSE 2019
"Mengsu Chen, Felix Fischer, Na Meng, Xiaoyin Wang, Jens Grossklags",How reliable is the crowdsourced knowledge of security implementation?,,ICSE 2019
