AUTHORS,TITLE,DOI,VENUE
"Mohammad Masudur Rahman, Chanchal K. Roy",Improved query reformulation for concept location using CodeRank and document structures.,10.1109/ASE.2017.8115655,ASE2017
"Alessandro Abate, Iury Bessa, Dario Cattaruzza, Lennon C. Chaves, Lucas C. Cordeiro, Cristina David, Pascal Kesseli, Daniel Kroening, Elizabeth Polgreen",DSSynth - an automated digital controller synthesis tool for physical plants.,10.1109/ASE.2017.8115705,ASE2017
Mahmoud Abdelrasoul,Promoting secondary orders of event pairs in randomized scheduling using a randomized stride.,10.1109/ASE.2017.8115685,ASE2017
"Toufique Ahmed, Amiangshu Bosu, Anindya Iqbal, Shahram Rahimi",SentiCR - a customized sentiment analysis tool for code review interactions.,10.1109/ASE.2017.8115623,ASE2017
"Eman Alatawi, Harald Søndergaard, Tim Miller",Leveraging abstract interpretation for efficient dynamic symbolic execution.,10.1109/ASE.2017.8115672,ASE2017
"Muhammad Asaduzzaman, Chanchal K. Roy, Kevin A. Schneider, Daqing Hou",FEMIR - a tool for recommending framework extension examples.,10.1109/ASE.2017.8115713,ASE2017
"Jeanderson Cândido, Luis Melo, Marcelo d&apos;Amorim",Test suite parallelization in open-source projects - a study on its usage and impact.,10.1109/ASE.2017.8115695,ASE2017
