AUTHORS,TITLE,DOI,VENUE
"Simone Scalabrino, Gabriele Bavota, Christopher Vendome, Mario Linares Vásquez, Denys Poshyvanyk, Rocco Oliveto",Automatically assessing code understandability - how far are we?,10.1109/ASE.2017.8115654,ASE2017
"Lukas Schmidt, Apurva Narayan, Sebastian Fischmeister",TREM - a tool for mining timed regular specifications from system traces.,10.1109/ASE.2017.8115702,ASE2017
"Lin Shi, Celia Chen, Qing Wang, Shoubin Li, Barry W. Boehm",Understanding feature requests by leveraging fuzzy method and linguistic analysis.,10.1109/ASE.2017.8115656,ASE2017
"Ghanem Soltana, Mehrdad Sabetzadeh, Lionel C. Briand",Synthetic data generation for statistical testing.,10.1109/ASE.2017.8115698,ASE2017
"Wei Song, Xiangxing Qian, Jeff Huang",EHBDroid - beyond GUI testing for Android applications.,10.1109/ASE.2017.8115615,ASE2017
"Matús Sulír, Jaroslav Porubän",RuntimeSearch - Ctrl+F for a running program.,10.1109/ASE.2017.8115651,ASE2017
"Yan Sun, Celia Chen, Qing Wang, Barry W. Boehm",Improving missing issue-commit link recovery using positive and unlabeled data.,10.1109/ASE.2017.8115627,ASE2017
