AUTHORS,TITLE,DOI,VENUE
"Chungha Sung, Markus Kusano, Chao Wang",Modular verification of interrupt-driven software.,10.1109/ASE.2017.8115634,ASE2017
"Cong Tian, Zhao Duan, Zhenhua Duan, C.-H. Luke Ong",More effective interpolations in software model checking.,10.1109/ASE.2017.8115631,ASE2017
"Yuan Tian, Ferdian Thung, Abhishek Sharma, David Lo",APIBot - question answering bot for API documentation.,10.1109/ASE.2017.8115628,ASE2017
"Luca Della Toffola, Cristian-Alexandru Staicu, Michael Pradel",Saying 'hi!' is not enough - mining inputs for effective test generation.,10.1109/ASE.2017.8115617,ASE2017
"Kristín Fjóla Tómasdóttir, Mauricio Finavaro Aniche, Arie van Deursen",Why and how JavaScript developers use linters.,10.1109/ASE.2017.8115668,ASE2017
"Gias Uddin, Foutse Khomh",Automatic summarization of API reviews.,10.1109/ASE.2017.8115629,ASE2017
"Gias Uddin, Foutse Khomh",Opiner - an opinion search and summarization engine for APIs.,10.1109/ASE.2017.8115715,ASE2017
