AUTHORS,TITLE,DOI,Venue
"Steffen Herbold, Alexander Trautsch, Jens Grabowski",A comparative study to benchmark cross-project defect prediction approaches,,ICSE2018
"Ruizhi Gao, W. Eric Wong",MSeer: an advanced technique for locating multiple bugs in parallel,,ICSE2018
Andre Arcuri,Journal first presentation of an experience report on applying software testing academic results in industry: we need usable automated test generation,,ICSE2018
"Pengcheng Wang, Jeffrey Svajlenko, Yanzhao Wu, Yun Xu, Chanchal K. Roy",CCAligner: a token based large-gap clone detector,,ICSE2018
"Foyzul Hassan, Xiaoyin Wang",HireBuild: an automatic approach to history-driven repair of build scripts,,ICSE2018
"Juraj Kubelka, Romain Robbes, Alexandre Bergel",The road to live programming: insights from the practice,,ICSE2018
"André C. Hora, Danilo Silva, Marco Tulio Valente, Romain Robbes",Assessing the threat of untracked changes in software evolution,,ICSE2018
